frame_num,player_1_number_of_shots,player_1_total_shot_speed,player_1_last_shot_speed,player_1_total_player_speed,player_1_last_player_speed,player_2_number_of_shots,player_2_total_shot_speed,player_2_last_shot_speed,player_2_total_player_speed,player_2_last_player_speed,player_1_average_shot_speed,player_2_average_shot_speed,player_1_average_player_speed,player_2_average_player_speed
35,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
36,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
37,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
38,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
39,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
40,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
41,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
42,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
43,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
44,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
45,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
46,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
47,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
48,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
49,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
50,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
51,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
52,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
53,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
54,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
55,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
56,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
57,1.0,33.06707000732422,33.06707000732422,0.0,0.0,0.0,0.0,0.0,1.7203271389007568,1.7203271389007568,33.06707000732422,,,1.7203271389007568
58,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
59,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
60,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
61,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
62,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
63,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
64,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
65,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
66,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
67,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
68,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
69,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
70,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
71,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
72,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
73,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
74,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
75,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
76,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
77,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
78,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
79,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
80,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
81,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
82,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
83,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
84,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
85,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
86,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
87,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
88,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
89,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
90,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
91,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
92,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
93,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
94,1.0,33.06707000732422,33.06707000732422,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,1.7203271389007568,1.7203271389007568,33.06707000732422,42.93307113647461,4.541504383087158,1.7203271389007568
95,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
96,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
97,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
98,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
99,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
100,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
101,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
102,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
103,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
104,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
105,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
106,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
107,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
108,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
109,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
110,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
111,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
112,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
113,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
114,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
115,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
116,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
117,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
118,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
119,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
120,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
121,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
122,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
123,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
124,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
125,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
126,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
127,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
128,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
129,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
130,2.0,78.35597229003906,45.288902282714844,4.541504383087158,4.541504383087158,1.0,42.93307113647461,42.93307113647461,10.700150489807129,8.979823112487793,39.17798614501953,42.93307113647461,4.541504383087158,5.3500752449035645
131,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
132,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
133,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
134,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
135,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
136,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
137,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
138,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
139,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
140,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
141,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
142,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
143,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
144,2.0,78.35597229003906,45.288902282714844,11.235979080200195,6.694474220275879,2.0,75.24329376220703,32.31022262573242,10.700150489807129,8.979823112487793,39.17798614501953,37.621646881103516,5.617989540100098,5.3500752449035645
